Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Observer,Visit,ID_Method,Distance_Metre,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Sheet,Previously_Obs,Start_DateTime,End_DateTime,Interval_Min,Time_of_Day,Observation_Duration_Min,Season,Month
Anti,Anti 1,Anti-0072,Forest,2018,2018-05-23,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,5.5,Slight Effect On Count,True,Forest,Anti,False,2018-05-23 10:01:00,2018-05-23 10:11:00,1.25,Morning,10.0,Summer,May
Anti,Anti 1,Anti-0072,Forest,2018,2018-05-23,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,5.5,Slight Effect On Count,True,Forest,Anti,False,2018-05-23 10:01:00,2018-05-23 10:11:00,1.25,Morning,10.0,Summer,May
Anti,Anti 1,Anti-0072,Forest,2018,2018-05-23,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,5.5,Slight Effect On Count,False,Forest,Anti,False,2018-05-23 10:01:00,2018-05-23 10:11:00,3.75,Morning,10.0,Summer,May
Anti,Anti 1,Anti-0072,Forest,2018,2018-05-23,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,Eabl,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,5.5,Slight Effect On Count,True,Forest,Anti,False,2018-05-23 10:01:00,2018-05-23 10:11:00,1.25,Morning,10.0,Summer,May
Anti,Anti 1,Anti-0072,Forest,2018,2018-05-23,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,263793.0,Unch,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,5.5,Slight Effect On Count,False,Forest,Anti,False,2018-05-23 10:01:00,2018-05-23 10:11:00,6.25,Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,25.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,25.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,25.0,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,6.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,3.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Calling,75.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,6.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,3.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,3.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Calling,25.0,False,Undetermined,Hairy Woodpecker,Picoides Villosus,178262.0,85739.0,Hawo,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,8.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,25.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,6.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,8.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,8.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,6.25,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,75.0,False,Undetermined,Yellow-Throated Vireo,Vireo Flavifrons,179009.0,93573.0,Ytvi,False,True,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,8.75,Early Morning,10.0,Summer,May
Anti,Anti 1,Anti-0092,Forest,2018,2018-05-24,Kimberly Serno,1,Singing,25.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,14.0,87.4000015258789,Partly Cloudy,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:09:00,2018-05-24 07:19:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,8.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,3.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,8.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,Cach,False,True,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,3.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,Bars,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,3.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0190,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 08:34:00,2018-05-24 08:44:00,3.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,8.75,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,6.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,3.75,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,6.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,False,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,3.75,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Visualization,25.0,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0194,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,2.0,Slight Effect On Count,True,Forest,Anti,False,2018-05-24 07:22:00,2018-05-24 07:32:00,1.25,Early Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Visualization,25.0,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,3.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0200,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Forest,Anti,False,2018-05-24 09:53:00,2018-05-24 10:03:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,True,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,True,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,75.0,False,Undetermined,Wood Thrush,Hylocichla Mustelina,179777.0,87156.0,Woth,True,True,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,False,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,3.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,False,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,8.75,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,False,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,False,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,True,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,1.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,False,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,6.25,Morning,10.0,Summer,May
Anti,Anti 2,Anti-0206,Forest,2018,2018-05-24,Brian Swimelar,1,Singing,25.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.5,68.5999984741211,Clear Or Few Clouds,0.5,No Effect On Count,True,Forest,Anti,False,2018-05-24 10:10:00,2018-05-24 10:20:00,1.25,Morning,10.0,Summer,May
